point.ID,poly.ID,X,Y,TAXOUSDA,TAXNUSDA
2626,2541,8736366,3674380,Udalfs,Hapludalfs
2627,1021,8992947,3808079,Aquolls,Endoaquolls
2628,2258,8791796,3836891,Udalfs,Hapludalfs
2629,1442,8892696,3769855,Udepts,Eutrudepts
2630,3172,8910645,3621060,Fluvents,Udifluvents
2631,2022,8855629,3635816,Udalfs,Hapludalfs
2632,204,8998453,3668765,Udolls,Argiudolls
2633,1015,8909558,3728831,Aquolls,Endoaquolls
2634,715,8981660,3656639,Udolls,Argiudolls
2635,525,8973660,3762563,Udolls,Argiudolls
2636,175,8992046,3815191,Udolls,Argiudolls
2637,2970,8898437,3682591,Udolls,Hapludolls
2638,3155,8919834,3656933,Fluvents,Udifluvents
2639,879,8913027,3655976,Aqualfs,Endoaqualfs
2640,1236,8910771,3662837,Aquolls,Endoaquolls
2641,1667,8927020,3634791,Udalfs,Hapludalfs
2642,1661,8931950,3673868,Udalfs,Hapludalfs
2643,1595,8922051,3656194,Udalfs,Hapludalfs
2644,3099,8915580,3648655,Arents,Udarents
2645,1664,8930247,3645838,Udalfs,Hapludalfs
2646,1028,8924145,3672346,Aquolls,Endoaquolls
2647,1603,8930877,3637002,Udalfs,Hapludalfs
2648,879,8913027,3655976,Aqualfs,Endoaqualfs
2649,2626,8901186,3662526,Udolls,Hapludolls
2650,1667,8927020,3634791,Udalfs,Hapludalfs
2651,1061,8923984,3672981,Aquolls,Endoaquolls
2652,11,8902900,3654819,Aqualfs,Albaqualfs
2653,296,8907874,3660100,Udolls,Argiudolls
2654,1591,8926173,3646720,Udalfs,Hapludalfs
2655,879,8913027,3655976,Aqualfs,Endoaqualfs
2656,1591,8926173,3646720,Udalfs,Hapludalfs
2657,217,8910749,3666198,Udolls,Argiudolls
2658,2618,8932403,3674781,Udolls,Hapludolls
2659,1670,8928999,3643094,Udalfs,Hapludalfs
2660,232,8930471,3660284,Udolls,Argiudolls
2661,2614,8939258,3670411,Udolls,Hapludolls
2662,2613,8939276,3670312,Udolls,Hapludolls
2663,3219,8939582,3666634,Psamments,Udipsamments
2664,1610,8932877,3665230,Udalfs,Hapludalfs
2665,293,8914640,3673389,Udolls,Argiudolls
2666,11,8902900,3654819,Aqualfs,Albaqualfs
2667,3150,8919924,3656629,Fluvents,Udifluvents
2668,3155,8919834,3656933,Fluvents,Udifluvents
2669,1062,8922810,3672071,Aquolls,Endoaquolls
2670,237,8926071,3672971,Udolls,Argiudolls
2671,1656,8923491,3650111,Udalfs,Hapludalfs
2672,1029,8931272,3631355,Aquolls,Endoaquolls
2673,869,8927740,3647328,Aqualfs,Endoaqualfs
2674,3229,8925762,3648851,Psamments,Udipsamments
2675,3154,8926119,3633374,Fluvents,Udifluvents
2676,289,8928855,3621573,Udolls,Argiudolls
2677,218,8930775,3660958,Udolls,Argiudolls
2678,1585,8935643,3656373,Udalfs,Hapludalfs
2679,2623,8936477,3661936,Udolls,Hapludolls
2680,9,8902935,3673322,Aqualfs,Albaqualfs
2681,290,8922543,3657865,Udolls,Argiudolls
2682,2557,8903072,3639702,Udalfs,Hapludalfs
2683,1036,8928754,3630213,Aquolls,Endoaquolls
2684,2655,8900940,3671843,Udolls,Hapludolls
2685,1674,8914059,3637288,Udalfs,Hapludalfs
2686,290,8922543,3657865,Udolls,Argiudolls
2687,9,8902935,3673322,Aqualfs,Albaqualfs
2688,217,8910749,3666198,Udolls,Argiudolls
2689,1033,8907370,3666207,Aquolls,Endoaquolls
2690,2650,8923647,3658215,Udolls,Hapludolls
2691,1654,8923889,3658160,Udalfs,Hapludalfs
2692,1654,8923889,3658160,Udalfs,Hapludalfs
2693,1383,8921224,3674629,Aqualfs,Epiaqualfs
2694,1033,8907370,3666207,Aquolls,Endoaquolls
2695,3220,8938541,3665624,Psamments,Udipsamments
2696,1056,8928230,3666084,Aquolls,Endoaquolls
2697,1651,8903369,3673156,Udalfs,Hapludalfs
2698,2621,8901176,3671057,Udolls,Hapludolls
2699,1648,8925622,3663009,Udalfs,Hapludalfs
2700,3152,8920925,3658444,Fluvents,Udifluvents
2701,1653,8909668,3643107,Udalfs,Hapludalfs
2702,290,8922543,3657865,Udolls,Argiudolls
2703,1056,8928230,3666084,Aquolls,Endoaquolls
2704,1654,8923889,3658160,Udalfs,Hapludalfs
2705,2625,8903050,3645721,Udolls,Hapludolls
2706,1033,8907370,3666207,Aquolls,Endoaquolls
2707,1144,8914981,3671399,Aquolls,Endoaquolls
2708,3220,8938541,3665624,Psamments,Udipsamments
2709,1673,8912280,3639217,Udalfs,Hapludalfs
2710,1479,8921674,3657259,Saprists,Haplosaprists
2711,1654,8923889,3658160,Udalfs,Hapludalfs
2712,878,8900397,3670669,Aqualfs,Endoaqualfs
2713,1248,8868952,3629034,Aquolls,Endoaquolls
2714,2003,8896664,3640213,Udalfs,Hapludalfs
2715,420,8959430,3643302,Udolls,Argiudolls
2716,921,8967725,3638634,Aqualfs,Endoaqualfs
2717,3165,8945047,3665592,Fluvents,Udifluvents
2718,1991,8939366,3678566,Udalfs,Hapludalfs
2719,2793,8949935,3666160,Udolls,Hapludolls
2720,2053,8896740,3824648,Udalfs,Hapludalfs
2721,1322,8934598,3640345,Aquolls,Endoaquolls
2722,1413,8936596,3712097,Ochrepts,Eutrochrepts
2723,1647,8934771,3635570,Udalfs,Hapludalfs
2724,2138,8936304,3699709,Udalfs,Hapludalfs
2725,1297,8959472,3682249,Aquolls,Endoaquolls
2726,1586,8944637,3677715,Udalfs,Hapludalfs
2727,1244,8995754,3625783,Aquolls,Endoaquolls
2728,872,8874207,3640295,Aqualfs,Endoaqualfs
2729,1462,8911976,3628736,Aquents,Fluvaquents
2730,2001,8913549,3627094,Udalfs,Hapludalfs
2731,2814,8868165,3623340,Udolls,Hapludolls
2732,236,8929602,3672041,Udolls,Argiudolls
2733,2851,8880090,3733295,Udolls,Hapludolls
2734,2851,8880090,3733295,Udolls,Hapludolls
2735,981,8852589,3693975,Aqualfs,Endoaqualfs
2736,2111,8863458,3809588,Udalfs,Hapludalfs
2737,1041,8929641,3754337,Aquolls,Endoaquolls
2738,718,8969581,3762209,Udolls,Argiudolls
2739,1936,8891078,3811041,Udalfs,Hapludalfs
2740,1177,8889371,3657557,Aquolls,Endoaquolls
2741,2033,8887524,3842376,Udalfs,Hapludalfs
2742,284,8930358,3748549,Udolls,Argiudolls
2743,1789,8944007,3761280,Udalfs,Hapludalfs
2744,1373,8891485,3730567,Aquolls,Endoaquolls
2745,503,8935759,3758452,Udolls,Argiudolls
2746,1792,8943341,3757305,Udalfs,Hapludalfs
2747,3133,8891493,3681013,Arents,Udarents
2748,1130,8895214,3736234,Aquolls,Endoaquolls
2749,1040,8894510,3731372,Aquolls,Endoaquolls
2750,2373,8887519,3672039,Udalfs,Hapludalfs
2751,1194,8931810,3755448,Aquolls,Endoaquolls
2752,3135,8889040,3674818,Arents,Udarents
2753,3133,8891493,3681013,Arents,Udarents
2754,559,8882117,3680908,Udolls,Argiudolls
2755,1637,8884876,3709997,Udalfs,Hapludalfs
2756,3143,8887953,3679210,Arents,Udarents
2757,3144,8885079,3678374,Arents,Udarents
2758,3144,8885079,3678374,Arents,Udarents
2759,3144,8885079,3678374,Arents,Udarents
2760,3145,8885735,3678686,Arents,Udarents
2761,3141,8885555,3679879,Arents,Udarents
2762,3144,8885079,3678374,Arents,Udarents
2763,41,8867188,3807199,Aqualfs,Albaqualfs
2764,2932,8937477,3765154,Udolls,Hapludolls
2765,499,8943886,3764221,Udolls,Argiudolls
2766,500,8937511,3767568,Udolls,Argiudolls
2767,42,8868978,3808421,Aqualfs,Albaqualfs
2768,467,8942513,3752386,Udolls,Argiudolls
2769,2937,8942117,3752040,Udolls,Hapludolls
2770,1195,8921869,3758911,Aquolls,Endoaquolls
2771,937,8927151,3753340,Aqualfs,Endoaqualfs
2772,2863,8941975,3750040,Udolls,Hapludolls
2773,21,8892705,3644694,Aqualfs,Albaqualfs
2774,1040,8894510,3731372,Aquolls,Endoaquolls
2775,3133,8891493,3681013,Arents,Udarents
2776,1224,8808469,3698316,Aquolls,Endoaquolls
2777,2224,8846412,3826783,Udalfs,Hapludalfs
2778,1421,8837160,3832931,Udepts,Eutrudepts
2779,1849,8848161,3837445,Udalfs,Hapludalfs
2780,578,8894738,3679471,Udolls,Argiudolls
2781,3134,8894904,3679857,Arents,Udarents
2782,2143,8864136,3670845,Udalfs,Hapludalfs
2783,900,8863177,3809043,Aqualfs,Endoaqualfs
2784,2444,8941533,3744867,Udalfs,Hapludalfs
2785,453,8943475,3727458,Udolls,Argiudolls
2786,1615,8910666,3705375,Udalfs,Hapludalfs
2787,1341,8839255,3682824,Aquolls,Endoaquolls
2788,2039,8833730,3701463,Udalfs,Hapludalfs
2789,180,8989012,3688899,Udolls,Argiudolls
2790,724,8937075,3730177,Udolls,Argiudolls
2791,2635,8933494,3737478,Udolls,Hapludolls
2792,2219,8826387,3683378,Udalfs,Hapludalfs
2793,1244,8995754,3625783,Aquolls,Endoaquolls
2794,815,8844747,3630256,Udolls,Argiudolls
2795,1279,8839726,3625970,Aquolls,Endoaquolls
2796,2189,8832039,3625666,Udalfs,Hapludalfs
2797,287,8839227,3622648,Udolls,Argiudolls
2798,172,8992052,3693408,Udolls,Argiudolls
2799,194,9000430,3653757,Udolls,Argiudolls
2800,2578,8850827,3686235,Udalfs,Hapludalfs
2801,1905,8834461,3702593,Udalfs,Hapludalfs
2802,17,8871022,3717403,Aqualfs,Albaqualfs
2803,1563,8877947,3716669,Udalfs,Hapludalfs
2804,2808,8886251,3713033,Udolls,Hapludolls
2805,17,8871022,3717403,Aqualfs,Albaqualfs
2806,1792,8943341,3757305,Udalfs,Hapludalfs
2807,2866,8922450,3748203,Udolls,Hapludolls
2808,1287,8896344,3726153,Aquolls,Endoaquolls
2809,2225,8850559,3822798,Udalfs,Hapludalfs
2810,1631,8898660,3680078,Udalfs,Hapludalfs
2811,2457,8887043,3673644,Udalfs,Hapludalfs
2812,1629,8862888,3680326,Udalfs,Hapludalfs
2813,3135,8889040,3674818,Arents,Udarents
2814,572,8875464,3664456,Udolls,Argiudolls
2815,2142,8864392,3689800,Udalfs,Hapludalfs
2816,576,8845991,3631336,Udolls,Argiudolls
2817,272,8998282,3632035,Udolls,Argiudolls
2818,60,8998567,3691525,Albolls,Argialbolls
2819,1566,8985439,3656826,Udalfs,Hapludalfs
2820,1097,8824032,3681757,Aquolls,Endoaquolls
2821,893,8834183,3686501,Aqualfs,Endoaqualfs
2822,497,8944749,3764745,Udolls,Argiudolls
2823,494,8878795,3699760,Udolls,Argiudolls
2824,1070,8749671,3847142,Aquolls,Endoaquolls
2825,2928,8931580,3767269,Udolls,Hapludolls
2826,2379,8904323,3731506,Udalfs,Hapludalfs
2827,591,8837563,3710927,Udolls,Argiudolls
2828,1850,8887102,3836195,Udalfs,Hapludalfs
2829,3070,8859748,3810256,Udolls,Hapludolls
2830,2261,8830068,3833632,Udalfs,Hapludalfs
2831,1371,8815474,3654882,Aquolls,Endoaquolls
2832,1524,8893397,3837660,Udalfs,Hapludalfs
2833,2932,8937477,3765154,Udolls,Hapludolls
2834,497,8944749,3764745,Udolls,Argiudolls
2835,810,8933971,3817023,Udolls,Argiudolls
2836,441,8945189,3770185,Udolls,Argiudolls
2837,815,8844747,3630256,Udolls,Argiudolls
2838,2642,8876285,3742165,Udolls,Hapludolls
2839,2476,8753635,3812872,Udalfs,Hapludalfs
2840,2716,8718073,3805467,Udolls,Hapludolls
2841,2253,8816404,3808964,Udalfs,Hapludalfs
2842,2518,8739580,3857708,Udalfs,Hapludalfs
2843,805,8844554,3705131,Udolls,Argiudolls
2844,1627,8867146,3681790,Udalfs,Hapludalfs
2845,818,8865139,3711314,Udolls,Argiudolls
2846,2576,8995557,3843941,Udalfs,Hapludalfs
2847,1042,8961251,3769433,Aquolls,Endoaquolls
2848,828,8905174,3731986,Aquolls,Calciaquolls
2849,2575,8922232,3844203,Udalfs,Hapludalfs
2850,2840,8860109,3809844,Udolls,Hapludolls
2851,3069,8816578,3649398,Udolls,Hapludolls
2852,2460,8842308,3711676,Udalfs,Hapludalfs
2853,2460,8842308,3711676,Udalfs,Hapludalfs
2854,904,8865735,3690262,Aqualfs,Endoaqualfs
2855,1372,8876829,3739972,Aquolls,Endoaquolls
2856,1120,8961261,3769432,Aquolls,Endoaquolls
2857,2932,8937477,3765154,Udolls,Hapludolls
2858,514,8882184,3825239,Udolls,Argiudolls
2859,813,8919355,3830513,Udolls,Argiudolls
2860,2008,8887554,3841111,Udalfs,Hapludalfs
2861,2426,8911037,3740068,Udalfs,Hapludalfs
2862,1286,8908410,3726790,Aquolls,Endoaquolls
2863,1205,8907191,3719818,Aquolls,Endoaquolls
2864,1127,8908088,3722194,Aquolls,Endoaquolls
2865,1379,8920642,3673597,Aqualfs,Epiaqualfs
2866,698,8909690,3738198,Udolls,Argiudolls
2867,2876,8953433,3627421,Udolls,Hapludolls
2868,2363,8848434,3692233,Udalfs,Hapludalfs
2869,3078,8915187,3729668,Aquepts,Humaquepts
2870,2848,8909640,3735798,Udolls,Hapludolls
2871,1122,8915143,3731543,Aquolls,Endoaquolls
2872,2170,8853478,3706578,Udalfs,Hapludalfs
2873,3252,8911942,3731698,Psamments,Udipsamments
2874,3082,8909054,3728221,Aquepts,Humaquepts
2875,935,8906838,3733592,Aqualfs,Endoaqualfs
2876,2094,8868743,3840415,Udalfs,Hapludalfs
2877,1790,8944345,3760398,Udalfs,Hapludalfs
2878,336,8928233,3761149,Udolls,Argiudolls
2879,735,8928078,3762336,Udolls,Argiudolls
2880,252,8910549,3705482,Udolls,Argiudolls
2881,252,8910549,3705482,Udolls,Argiudolls
2882,254,8910557,3705419,Udolls,Argiudolls
2883,1615,8910666,3705375,Udalfs,Hapludalfs
2884,252,8910549,3705482,Udolls,Argiudolls
2885,698,8909690,3738198,Udolls,Argiudolls
2886,254,8910557,3705419,Udolls,Argiudolls
2887,249,8910556,3705465,Udolls,Argiudolls
2888,3247,8885328,3739912,Psamments,Udipsamments
2889,2975,8914416,3736661,Udolls,Hapludolls
2890,826,8915617,3730438,Aquolls,Calciaquolls
2891,2632,8727202,3799054,Udolls,Hapludolls
2892,1302,8774349,3803434,Aquolls,Endoaquolls
2893,2914,8693607,3854805,Udolls,Hapludolls
2894,3022,8704074,3817590,Udolls,Hapludolls
2895,417,8872979,3633837,Udolls,Argiudolls
2896,417,8872979,3633837,Udolls,Argiudolls
2897,612,8956901,3724321,Udolls,Argiudolls
2898,246,8949276,3693615,Udolls,Argiudolls
2899,3223,8940822,3653998,Psamments,Udipsamments
2900,1297,8959472,3682249,Aquolls,Endoaquolls
2901,3222,8940808,3655610,Psamments,Udipsamments
2902,2025,8942758,3697882,Udalfs,Hapludalfs
2903,721,8988748,3668411,Udolls,Argiudolls
2904,3165,8945047,3665592,Fluvents,Udifluvents
2905,3223,8940822,3653998,Psamments,Udipsamments
2906,2958,8940974,3654384,Udolls,Hapludolls
2907,3223,8940822,3653998,Psamments,Udipsamments
2908,2958,8940974,3654384,Udolls,Hapludolls
2909,2958,8940974,3654384,Udolls,Hapludolls
2910,3200,8878491,3634328,Fluvents,Udifluvents
2911,1561,8879639,3630241,Udalfs,Hapludalfs
2912,1562,8903693,3630163,Udalfs,Hapludalfs
2913,1991,8939366,3678566,Udalfs,Hapludalfs
2914,1561,8879639,3630241,Udalfs,Hapludalfs
2915,2623,8936477,3661936,Udolls,Hapludolls
2916,3101,8907592,3649171,Arents,Udarents
2917,238,8941435,3668704,Udolls,Argiudolls
2918,2654,8940357,3670424,Udolls,Hapludolls
2919,1586,8944637,3677715,Udalfs,Hapludalfs
2920,229,8936161,3664995,Udolls,Argiudolls
2921,1649,8902409,3670125,Udalfs,Hapludalfs
2922,1034,8932189,3661676,Aquolls,Endoaquolls
2923,3221,8938902,3663757,Psamments,Udipsamments
2924,1605,8904402,3643547,Udalfs,Hapludalfs
2925,4,8912430,3672461,Aqualfs,Albaqualfs
2926,3071,8936954,3665636,Udolls,Hapludolls
2927,2652,8936895,3666417,Udolls,Hapludolls
2928,3219,8939582,3666634,Psamments,Udipsamments
2929,225,8934885,3644798,Udolls,Argiudolls
2930,225,8934885,3644798,Udolls,Argiudolls
2931,225,8934885,3644798,Udolls,Argiudolls
2932,3219,8939582,3666634,Psamments,Udipsamments
2933,1608,8912413,3672804,Udalfs,Hapludalfs
2934,1454,8924806,3636730,Aquents,Fluvaquents
2935,2655,8900940,3671843,Udolls,Hapludolls
2936,1236,8910771,3662837,Aquolls,Endoaquolls
2937,2628,8936297,3661331,Udolls,Hapludolls
2938,1060,8930110,3631236,Aquolls,Endoaquolls
2939,1667,8927020,3634791,Udalfs,Hapludalfs
2940,1057,8900332,3671656,Aquolls,Endoaquolls
2941,1060,8930110,3631236,Aquolls,Endoaquolls
2942,1665,8930236,3646000,Udalfs,Hapludalfs
2943,1665,8930236,3646000,Udalfs,Hapludalfs
2944,1658,8908990,3651017,Udalfs,Hapludalfs
2945,234,8924310,3670481,Udolls,Argiudolls
2946,3132,8901717,3646455,Arents,Udarents
2947,1664,8930247,3645838,Udalfs,Hapludalfs
2948,1664,8930247,3645838,Udalfs,Hapludalfs
2949,1651,8903369,3673156,Udalfs,Hapludalfs
2950,11,8902900,3654819,Aqualfs,Albaqualfs
2951,11,8902900,3654819,Aqualfs,Albaqualfs
2952,238,8941435,3668704,Udolls,Argiudolls
2953,1380,8921077,3673678,Aqualfs,Epiaqualfs
2954,1586,8944637,3677715,Udalfs,Hapludalfs
2955,1662,8915555,3661804,Udalfs,Hapludalfs
2956,1662,8915555,3661804,Udalfs,Hapludalfs
2957,1036,8928754,3630213,Aquolls,Endoaquolls
2958,3099,8915580,3648655,Arents,Udarents
2959,2654,8940357,3670424,Udolls,Hapludolls
2960,1479,8921674,3657259,Saprists,Haplosaprists
2961,3152,8920925,3658444,Fluvents,Udifluvents
2962,1669,8930758,3644274,Udalfs,Hapludalfs
2963,1669,8930758,3644274,Udalfs,Hapludalfs
2964,1610,8932877,3665230,Udalfs,Hapludalfs
2965,1036,8928754,3630213,Aquolls,Endoaquolls
2966,3219,8939582,3666634,Psamments,Udipsamments
2967,2623,8936477,3661936,Udolls,Hapludolls
2968,2623,8936477,3661936,Udolls,Hapludolls
2969,3219,8939582,3666634,Psamments,Udipsamments
2970,869,8927740,3647328,Aqualfs,Endoaqualfs
2971,2185,8866312,3632695,Udalfs,Hapludalfs
2972,1173,8948626,3630277,Aquolls,Endoaquolls
2973,899,8814348,3623186,Aqualfs,Endoaqualfs
2974,1991,8939366,3678566,Udalfs,Hapludalfs
2975,2420,8969578,3644895,Udalfs,Hapludalfs
2976,3287,8913784,3767656,Orthents,Udorthents
2977,2774,8927410,3623870,Udolls,Hapludolls
2978,1319,8875507,3622874,Aquolls,Endoaquolls
2979,1461,8943185,3664048,Aquents,Fluvaquents
2980,547,8942384,3654580,Udolls,Argiudolls
2981,3277,8964968,3640121,Orthents,Udorthents
2982,3277,8964968,3640121,Orthents,Udorthents
2983,2420,8969578,3644895,Udalfs,Hapludalfs
2984,239,8880274,3628903,Udolls,Argiudolls
2985,2392,8913014,3699156,Udalfs,Hapludalfs
2986,1584,8923978,3660837,Udalfs,Hapludalfs
2987,38,8903487,3634383,Aqualfs,Albaqualfs
2988,1607,8934997,3655737,Udalfs,Hapludalfs
2989,2623,8936477,3661936,Udolls,Hapludolls
2990,1381,8920416,3673917,Aqualfs,Epiaqualfs
2991,1056,8928230,3666084,Aquolls,Endoaquolls
2992,1381,8920416,3673917,Aqualfs,Epiaqualfs
2993,3159,8936241,3661923,Fluvents,Udifluvents
2994,2623,8936477,3661936,Udolls,Hapludolls
2995,1379,8920642,3673597,Aqualfs,Epiaqualfs
2996,233,8930466,3660285,Udolls,Argiudolls
2997,218,8930775,3660958,Udolls,Argiudolls
2998,1033,8907370,3666207,Aquolls,Endoaquolls
2999,2613,8939276,3670312,Udolls,Hapludolls
3000,717,8909241,3662805,Udolls,Argiudolls
3001,1580,8940948,3681119,Udalfs,Hapludalfs
3002,1582,8953724,3691156,Udalfs,Hapludalfs
3003,1003,8913245,3623590,Aquents,Endoaquents
3004,2439,8678649,3642804,Udalfs,Hapludalfs
3005,127,8695476,3622345,Aquolls,Argiaquolls
3006,1319,8875507,3622874,Aquolls,Endoaquolls
3007,1844,8911156,3810190,Udalfs,Hapludalfs
3008,2506,8827010,3665777,Udalfs,Hapludalfs
3009,2573,8874040,3806104,Udalfs,Hapludalfs
3010,2430,8911164,3810226,Udalfs,Hapludalfs
3011,797,8880589,3681626,Udolls,Argiudolls
3012,804,8898038,3698815,Udolls,Argiudolls
3013,791,8895977,3625720,Udolls,Argiudolls
3014,1370,8838012,3661335,Aquolls,Endoaquolls
3015,840,9002996,3816781,Aquolls,Calciaquolls
3016,593,9001250,3715001,Udolls,Argiudolls
3017,3123,8889105,3621735,Arents,Udarents
3018,1573,8941721,3801995,Udalfs,Hapludalfs
3019,210,8886343,3678410,Udolls,Argiudolls
3020,798,8880215,3681817,Udolls,Argiudolls
3021,2571,9003393,3724806,Udalfs,Hapludalfs
3022,554,8926029,3799669,Udolls,Argiudolls
3023,968,8833372,3644980,Aqualfs,Endoaqualfs
3024,185,8977613,3696824,Udolls,Argiudolls
3025,185,8977613,3696824,Udolls,Argiudolls
3026,797,8880589,3681626,Udolls,Argiudolls
3027,56,8860391,3649996,Aqualfs,Albaqualfs
3028,2961,8830025,3679788,Udolls,Hapludolls
3029,1937,8952450,3815759,Udalfs,Hapludalfs
3030,968,8833372,3644980,Aqualfs,Endoaqualfs
3031,745,8849480,3682060,Udolls,Argiudolls
3032,211,8849676,3682052,Udolls,Argiudolls
3033,747,8956722,3752169,Udolls,Argiudolls
3034,2900,8892882,3656048,Udolls,Hapludolls
3035,2016,8875852,3710313,Udalfs,Hapludalfs
3036,2572,9001175,3833649,Udalfs,Hapludalfs
3037,2430,8911164,3810226,Udalfs,Hapludalfs
3038,571,8861454,3669717,Udolls,Argiudolls
3039,1939,8913128,3796659,Udalfs,Hapludalfs
3040,1570,8899277,3810425,Udalfs,Hapludalfs
3041,1921,8855653,3664014,Udalfs,Hapludalfs
3042,2176,8860027,3650038,Udalfs,Hapludalfs
3043,205,8984489,3632459,Udolls,Argiudolls
3044,1761,8859683,3672400,Udalfs,Hapludalfs
3045,1761,8859683,3672400,Udalfs,Hapludalfs
3046,1026,9003040,3681714,Aquolls,Endoaquolls
3047,2208,8857577,3826716,Udalfs,Hapludalfs
3048,2178,8852664,3663611,Udalfs,Hapludalfs
3049,1369,8996310,3822623,Aquolls,Endoaquolls
3050,1578,8945072,3659084,Udalfs,Hapludalfs
3051,2555,8874257,3799733,Udalfs,Hapludalfs
3052,3164,8888721,3797660,Fluvents,Udifluvents
3053,2267,8896671,3777365,Udalfs,Hapludalfs
3054,180,8989012,3688899,Udolls,Argiudolls
3055,822,9000981,3667434,Udolls,Argiudolls
3056,822,9000981,3667434,Udolls,Argiudolls
3057,2959,8812438,3626633,Udolls,Hapludolls
3058,2212,8808366,3628093,Udalfs,Hapludalfs
3059,189,8971127,3638618,Udolls,Argiudolls
3060,199,8973809,3669674,Udolls,Argiudolls
3061,1025,8963727,3667486,Aquolls,Endoaquolls
3062,1025,8963727,3667486,Aquolls,Endoaquolls
3063,440,8967758,3654157,Udolls,Argiudolls
3064,440,8967758,3654157,Udolls,Argiudolls
3065,714,8971566,3665493,Udolls,Argiudolls
3066,199,8973809,3669674,Udolls,Argiudolls
3067,199,8973809,3669674,Udolls,Argiudolls
3068,201,8966362,3666281,Udolls,Argiudolls
3069,1568,8860440,3827760,Udalfs,Hapludalfs
3070,946,8855595,3652365,Aqualfs,Endoaqualfs
3071,25,8853241,3641455,Aqualfs,Albaqualfs
3072,2797,8856341,3660733,Udolls,Hapludolls
3073,449,8862444,3639196,Udolls,Argiudolls
3074,1471,8810334,3621297,Aquolls,Haplaquolls
3075,866,8970378,3632988,Aqualfs,Endoaqualfs
3076,985,8985314,3644866,Aqualfs,Endoaqualfs
3077,2959,8812438,3626633,Udolls,Hapludolls
3078,2804,8834346,3677463,Udolls,Hapludolls
3079,815,8844747,3630256,Udolls,Argiudolls
3080,3007,8826081,3680518,Udolls,Hapludolls
3081,715,8981660,3656639,Udolls,Argiudolls
3082,267,8959146,3659751,Udolls,Argiudolls
3083,566,8972348,3682481,Udolls,Argiudolls
3084,793,8970694,3673841,Udolls,Argiudolls
3085,369,8884674,3724465,Udolls,Argiudolls
3086,1550,9001352,3821474,Udalfs,Hapludalfs
3087,1044,8996539,3836765,Aquolls,Endoaquolls
3088,2610,8993924,3826111,Udolls,Hapludolls
3089,1559,9003463,3823962,Udalfs,Hapludalfs
3090,1560,9001929,3831436,Udalfs,Hapludalfs
3091,1560,9001929,3831436,Udalfs,Hapludalfs
3092,873,9002486,3814265,Aqualfs,Endoaqualfs
3093,186,8996464,3840750,Udolls,Argiudolls
3094,1022,8994806,3834863,Aquolls,Endoaquolls
3095,812,9002549,3820773,Udolls,Argiudolls
3096,1552,8991835,3840769,Udalfs,Hapludalfs
3097,2610,8993924,3826111,Udolls,Hapludolls
3098,1476,9002807,3845232,Saprists,Haplosaprists
3099,2184,8995727,3754563,Udalfs,Hapludalfs
3100,873,9002486,3814265,Aqualfs,Endoaqualfs
3101,2607,8976343,3814229,Udolls,Hapludolls
3102,1477,8987793,3790563,Saprists,Haplosaprists
3103,1555,8990483,3787483,Udalfs,Hapludalfs
3104,1555,8990483,3787483,Udalfs,Hapludalfs
3105,1021,8992947,3808079,Aquolls,Endoaquolls
3106,2184,8995727,3754563,Udalfs,Hapludalfs
3107,790,8995633,3780548,Udolls,Argiudolls
3108,1555,8990483,3787483,Udalfs,Hapludalfs
3109,789,8984838,3778748,Udolls,Argiudolls
3110,789,8984838,3778748,Udolls,Argiudolls
3111,1557,9002776,3842023,Udalfs,Hapludalfs
3112,2610,8993924,3826111,Udolls,Hapludolls
3113,874,8994888,3848733,Aqualfs,Endoaqualfs
3114,1369,8996310,3822623,Aquolls,Endoaquolls
3115,873,9002486,3814265,Aqualfs,Endoaqualfs
3116,182,8990456,3850689,Udolls,Argiudolls
3117,2562,8991829,3851467,Udalfs,Hapludalfs
3118,1551,9003914,3841162,Udalfs,Hapludalfs
3119,1552,8991835,3840769,Udalfs,Hapludalfs
3120,1552,8991835,3840769,Udalfs,Hapludalfs
3121,2562,8991829,3851467,Udalfs,Hapludalfs
3122,1550,9001352,3821474,Udalfs,Hapludalfs
3123,1551,9003914,3841162,Udalfs,Hapludalfs
3124,1377,8990821,3811347,Aqualfs,Epiaqualfs
3125,1377,8990821,3811347,Aqualfs,Epiaqualfs
3126,1681,8676777,3649547,Udalfs,Hapludalfs
3127,2431,8674810,3627353,Udalfs,Hapludalfs
3128,2261,8830068,3833632,Udalfs,Hapludalfs
3129,2554,8989922,3826920,Udalfs,Hapludalfs
3130,680,8854545,3736303,Udolls,Argiudolls
3131,604,8950926,3828618,Udolls,Argiudolls
3132,1475,9002244,3835643,Saprists,Haplosaprists
3133,2558,8992183,3842053,Udalfs,Hapludalfs
3134,180,8989012,3688899,Udolls,Argiudolls
3135,180,8989012,3688899,Udolls,Argiudolls
3136,2126,8924017,3689292,Udalfs,Hapludalfs
3137,2550,8971340,3732585,Udalfs,Hapludalfs
3138,1399,8922488,3675410,Aqualfs,Epiaqualfs
3139,951,8917404,3697558,Aqualfs,Endoaqualfs
3140,2202,8908458,3690187,Udalfs,Hapludalfs
3141,2392,8913014,3699156,Udalfs,Hapludalfs
3142,2428,8914927,3722492,Udalfs,Hapludalfs
3143,465,8900682,3687227,Udolls,Argiudolls
3144,966,8935235,3710370,Aqualfs,Endoaqualfs
